date,item_id,item_name,restaurant_id,restaurant_name,item_cost,calories,predicted_units_sold,predicted_revenue
2022-01-03,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.016,0.04
2022-01-04,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-01-04,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-01-04,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,1.728,50.48
2022-01-04,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,15.295,404.08
2022-01-04,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-01-04,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-01-04,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-01-04,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.074,1.85
2022-01-04,9,Orange Juice,1,Bob's Diner,3.91,135,37.936,148.33
2022-01-04,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-01-04,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.119,2.31
2022-01-04,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,2.564,12.49
2022-01-04,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,15.325,64.06
2022-01-04,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.108,0.42
2022-01-04,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.017,0.32
2022-01-04,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,6.015,19.31
2022-01-04,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-01-04,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.015,19.11
2022-01-04,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,115.639,334.2
2022-01-04,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-01-04,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,6.487,150.7
2022-01-04,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.016,0.31
2022-01-04,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.528,5.74
2022-01-04,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.723,5.72
2022-01-04,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.912,5.68
2022-01-04,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.028,0.21
2022-01-04,27,Steak Meal,6,Surfs Up,26.21,607,0.296,7.75
2022-01-04,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.022,0.33
2022-01-04,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.098,0.24
2022-01-04,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.015,0.08
2022-01-04,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.761,4.28
2022-01-04,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-01-04,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.063,1.3
2022-01-04,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-01-04,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.137,0.6
2022-01-04,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-01-04,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.551,4.05
2022-01-04,38,Mutton Dinner,1,Bob's Diner,10.8,542,50.263,542.84
2022-01-04,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-01-04,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.37
2022-01-04,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-01-04,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,1.286,3.74
2022-01-04,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-01-04,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.874,4.81
2022-01-04,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,1.806,42.32
2022-01-04,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-01-04,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-01-04,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.02,0.24
2022-01-04,49,Awesome Smoothy,3,Sweet Shack,1.39,78,2.393,3.33
2022-01-04,50,Pike Lunch,5,Corner Cafe,26.37,653,0.025,0.66
2022-01-04,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.019,0.33
2022-01-04,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-01-04,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-01-04,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-01-04,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-01-04,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,14.091,405.12
2022-01-04,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-01-04,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.101,1.38
2022-01-04,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,22.371,522.8
2022-01-04,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.072,1.13
2022-01-04,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.15,2.79
2022-01-04,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.018,0.11
2022-01-04,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-01-04,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.025,0.4
2022-01-04,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-01-04,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-01-04,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,3.379,23.65
2022-01-04,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.895,7.78
2022-01-04,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.055,1.44
2022-01-04,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.027,0.44
2022-01-04,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.041,0.16
2022-01-04,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.11
2022-01-04,73,Milky Cake,1,Bob's Diner,5.16,596,4.075,21.03
2022-01-04,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.017,0.07
2022-01-04,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.021,0.12
2022-01-04,76,Amazing pork lunch,1,Bob's Diner,17.93,679,30.805,552.33
2022-01-04,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-01-04,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.016,0.05
2022-01-04,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.083,0.31
2022-01-04,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.47,25.36
2022-01-04,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-01-04,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-01-04,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-01-04,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-01-04,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-01-04,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-01-04,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-01-04,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.209,3.35
2022-01-04,89,Awesome Soft Drink,6,Surfs Up,3.06,248,0.917,2.8
2022-01-04,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.066,8.22
2022-01-04,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.044,0.67
2022-01-04,92,Margarita,4,Fou Cher,3.23,418,0.027,0.09
2022-01-04,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.075,0.93
2022-01-04,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.143,0.81
2022-01-04,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.017,0.33
2022-01-04,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-01-04,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.041,1.18
2022-01-04,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-01-04,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
2022-01-04,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.016,0.04
2022-01-05,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-01-05,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-01-05,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,2.11,61.66
2022-01-05,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,21.922,579.19
2022-01-05,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-01-05,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-01-05,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-01-05,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.08,2.0
2022-01-05,9,Orange Juice,1,Bob's Diner,3.91,135,40.138,156.94
2022-01-05,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-01-05,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.125,2.44
2022-01-05,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,3.513,17.11
2022-01-05,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,18.139,75.82
2022-01-05,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.076,0.3
2022-01-05,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.017,0.32
2022-01-05,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,5.157,16.56
2022-01-05,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-01-05,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.057,19.89
2022-01-05,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,128.874,372.45
2022-01-05,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-01-05,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,8.619,200.22
2022-01-05,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.016,0.31
2022-01-05,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.621,6.74
2022-01-05,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.743,5.88
2022-01-05,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.946,5.9
2022-01-05,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.033,0.25
2022-01-05,27,Steak Meal,6,Surfs Up,26.21,607,0.109,2.86
2022-01-05,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.022,0.33
2022-01-05,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.069,0.17
2022-01-05,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.015,0.08
2022-01-05,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.791,4.45
2022-01-05,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-01-05,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.055,1.15
2022-01-05,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-01-05,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.124,0.54
2022-01-05,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-01-05,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.569,4.19
2022-01-05,38,Mutton Dinner,1,Bob's Diner,10.8,542,54.258,585.98
2022-01-05,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-01-05,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.37
2022-01-05,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-01-05,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,1.003,2.92
2022-01-05,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-01-05,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.89,4.9
2022-01-05,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,2.501,58.59
2022-01-05,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-01-05,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-01-05,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.039,0.46
2022-01-05,49,Awesome Smoothy,3,Sweet Shack,1.39,78,1.599,2.22
2022-01-05,50,Pike Lunch,5,Corner Cafe,26.37,653,0.029,0.76
2022-01-05,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.019,0.34
2022-01-05,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-01-05,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-01-05,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-01-05,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-01-05,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,16.02,460.58
2022-01-05,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-01-05,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.06,0.82
2022-01-05,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,19.099,446.34
2022-01-05,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.076,1.19
2022-01-05,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.133,2.47
2022-01-05,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.016,0.09
2022-01-05,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-01-05,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.031,0.49
2022-01-05,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-01-05,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-01-05,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,4.165,29.16
2022-01-05,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.929,8.08
2022-01-05,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.056,1.46
2022-01-05,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.03,0.48
2022-01-05,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.031,0.12
2022-01-05,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.11
2022-01-05,73,Milky Cake,1,Bob's Diner,5.16,596,5.24,27.04
2022-01-05,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.017,0.07
2022-01-05,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.025,0.14
2022-01-05,76,Amazing pork lunch,1,Bob's Diner,17.93,679,32.547,583.57
2022-01-05,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-01-05,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.016,0.05
2022-01-05,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.065,0.25
2022-01-05,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.406,21.9
2022-01-05,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-01-05,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-01-05,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-01-05,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-01-05,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-01-05,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-01-05,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-01-05,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.067,1.08
2022-01-05,89,Awesome Soft Drink,6,Surfs Up,3.06,248,0.994,3.04
2022-01-05,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.1,8.48
2022-01-05,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.047,0.73
2022-01-05,92,Margarita,4,Fou Cher,3.23,418,0.034,0.11
2022-01-05,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.046,0.58
2022-01-05,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.155,0.88
2022-01-05,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.017,0.33
2022-01-05,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-01-05,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.095,2.73
2022-01-05,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-01-05,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
2022-01-05,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.016,0.04
2022-01-06,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-01-06,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-01-06,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,2.179,63.67
2022-01-06,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,24.935,658.77
2022-01-06,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-01-06,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-01-06,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-01-06,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.115,2.87
2022-01-06,9,Orange Juice,1,Bob's Diner,3.91,135,62.926,246.04
2022-01-06,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-01-06,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.091,1.77
2022-01-06,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,3.963,19.3
2022-01-06,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,28.043,117.22
2022-01-06,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.075,0.29
2022-01-06,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.017,0.32
2022-01-06,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,2.19,7.03
2022-01-06,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-01-06,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.057,19.89
2022-01-06,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,200.711,580.05
2022-01-06,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-01-06,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,9.363,217.5
2022-01-06,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.016,0.31
2022-01-06,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.706,7.66
2022-01-06,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.75,5.93
2022-01-06,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.946,5.9
2022-01-06,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.06,0.45
2022-01-06,27,Steak Meal,6,Surfs Up,26.21,607,0.139,3.64
2022-01-06,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.031,0.47
2022-01-06,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.062,0.15
2022-01-06,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.015,0.08
2022-01-06,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.822,4.62
2022-01-06,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-01-06,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.047,0.98
2022-01-06,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-01-06,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.079,0.34
2022-01-06,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-01-06,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.566,4.16
2022-01-06,38,Mutton Dinner,1,Bob's Diner,10.8,542,91.479,987.98
2022-01-06,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-01-06,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.37
2022-01-06,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-01-06,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,1.085,3.16
2022-01-06,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-01-06,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.892,4.9
2022-01-06,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,2.638,61.82
2022-01-06,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-01-06,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-01-06,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.035,0.41
2022-01-06,49,Awesome Smoothy,3,Sweet Shack,1.39,78,2.219,3.08
2022-01-06,50,Pike Lunch,5,Corner Cafe,26.37,653,0.028,0.75
2022-01-06,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.019,0.34
2022-01-06,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-01-06,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-01-06,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-01-06,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-01-06,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,18.033,518.45
2022-01-06,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-01-06,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.053,0.73
2022-01-06,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,30.006,701.23
2022-01-06,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.091,1.43
2022-01-06,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.123,2.28
2022-01-06,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.016,0.09
2022-01-06,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-01-06,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.022,0.35
2022-01-06,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-01-06,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-01-06,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,5.379,37.65
2022-01-06,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.932,8.11
2022-01-06,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.064,1.66
2022-01-06,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.03,0.49
2022-01-06,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.085,0.34
2022-01-06,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.11
2022-01-06,73,Milky Cake,1,Bob's Diner,5.16,596,5.66,29.21
2022-01-06,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.017,0.07
2022-01-06,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.018,0.1
2022-01-06,76,Amazing pork lunch,1,Bob's Diner,17.93,679,47.57,852.93
2022-01-06,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-01-06,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.016,0.05
2022-01-06,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.093,0.35
2022-01-06,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.196,10.59
2022-01-06,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-01-06,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-01-06,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-01-06,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-01-06,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-01-06,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-01-06,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-01-06,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.05,0.8
2022-01-06,89,Awesome Soft Drink,6,Surfs Up,3.06,248,0.776,2.37
2022-01-06,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.1,8.48
2022-01-06,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.046,0.71
2022-01-06,92,Margarita,4,Fou Cher,3.23,418,0.027,0.09
2022-01-06,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.099,1.24
2022-01-06,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.206,1.18
2022-01-06,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.017,0.32
2022-01-06,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-01-06,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.37,10.6
2022-01-06,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-01-06,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
